🇨🇳央视–秒开,#genre#
马来西亚|Aura,http://mayi.home.kg/smt.php?id=Aura
马来西亚|Rania,http://mayi.home.kg/smt.php?id=Rania
马来西亚|KBS World,http://mayi.home.kg/smt.php?id=KBS
马来西亚|Boo,http://mayi.home.kg/smt.php?id=Boo
马来西亚|Awesome TV,http://mayi.home.kg/smt.php?id=Dsangat
马来西亚|Astro Sonypix,http://mayi.home.kg/smt.php?id=Asonypix
马来西亚|Sony HD,http://mayi.home.kg/smt.php?id=SetOne
马来西亚|TvN,http://mayi.home.kg/smt.php?id=TVN
马来西亚|AEC,http://mayi.home.kg/smt.php?id=AEC
马来西亚|华丽台 HD （Wah Lai Toi）,http://mayi.home.kg/smt.php?id=Wlt
马来西亚|欢喜台 HD （Hua Hee Tai）,http://mayi.home.kg/smt.php?id=Huahee
马来西亚|Astro QJ,http://mayi.home.kg/smt.php?id=Quanjia
马来西亚|TVB Jade,http://mayi.home.kg/smt.php?id=Tvbjade
马来西亚|TVB Asia,http://mayi.home.kg/smt.php?id=Tvbasia
马来西亚|TVB Entertainment,http://mayi.home.kg/smt.php?id=Tvbentertainment
马来西亚|TVB Classic,http://mayi.home.kg/smt.php?id=Tvbclassic
马来西亚|AOD,http://mayi.home.kg/smt.php?id=Aodhd
马来西亚|One,http://mayi.home.kg/smt.php?id=One
马来西亚|TVB 星河台 Xing He,http://mayi.home.kg/smt.php?id=Xinhe
马来西亚|爱奇艺 iQiyi,http://mayi.home.kg/smt.php?id=Qiyi
马来西亚|Animal Planet (Eng),http://mayi.home.kg/smt.php?id=AnimalPlanet
马来西亚|tvN Movie,http://mayi.home.kg/smt.php?id=Tvnmovie
马来西亚|CNN backup,http://mayi.home.kg/smt.php?id=cnn_twn
马来西亚|Celestial Classic,http://mayi.home.kg/smt.php?id=Celestial2
马来西亚|CNBC,http://mayi.home.kg/smt.php?id=cnbc_twn
马来西亚|TLC,http://mayi.home.kg/smt.php?id=Tlc
马来西亚|CNA,http://mayi.home.kg/smt.php?id=cna
马来西亚|BBC World News,http://mayi.home.kg/smt.php?id=bbcnews_twn
马来西亚|Foodnetwork Hd,http://mayi.home.kg/smt.php?id=Foodnetwork
马来西亚|HGTV,http://mayi.home.kg/smt.php?id=HGTV
马来西亚|Goshop,http://mayi.home.kg/smt.php?id=Goshop
马来西亚|Celestial Movies HD,http://mayi.home.kg/smt.php?id=Celestial
马来西亚|Axn HD,http://mayi.home.kg/smt.php?id=Axn
马来西亚|Paramount Network,http://mayi.home.kg/smt.php?id=Paramountnetwork
马来西亚|Astrol Kplus,http://mayi.home.kg/smt.php?id=Kplus
马来西亚|AFC 亚洲旅游台,http://mayi.home.kg/smt.php?id=asiatravel_twn
马来西亚|Rock Actions,http://mayi.home.kg/smt.php?id=Rockaction
马来西亚|Bloomberg News,http://mayi.home.kg/smt.php?id=bloomberg_twn
马来西亚|Al-Jazeera,http://mayi.home.kg/smt.php?id=aljazeera_twn
马来西亚|Rock Entertainment,http://mayi.home.kg/smt.php?id=Rockentertain
马来西亚|RTM Sports HD,http://mayi.home.kg/smt.php?id=Rtmsport
马来西亚|Arena,http://mayi.home.kg/smt.php?id=Arena
马来西亚|Arena 2,http://mayi.home.kg/smt.php?id=Arena2
马来西亚|BolaArena 1,http://mayi.home.kg/smt.php?id=Bolaarena1
马来西亚|BolaArena 2,http://mayi.home.kg/smt.php?id=Bolaarena2
马来西亚|Astro LOL,http://mayi.home.kg/smt.php?id=Astro_lol
马来西亚|Astro Rusi,http://mayi.home.kg/smt.php?id=Rusi
马来西亚|WION,http://mayi.home.kg/smt.php?id=Wion
马来西亚|RTM Asean,http://mayi.home.kg/smt.php?id=Rtmasean
🇮🇩印度–西亚,#genre#
印度尼西亚|TVRI National,http://mayi.home.kg/smt.php?id=TVRI
印度尼西亚|RCTI,http://mayi.home.kg/smt.php?id=Rcti
印度尼西亚|Kompass TV,http://mayi.home.kg/smt.php?id=Kompass
印度尼西亚|Berita Satu,http://mayi.home.kg/smt.php?id=BeritaSatu_eko
印度尼西亚|Indosiar HD,http://mayi.home.kg/smt.php?id=Indosiar
印度尼西亚|AnTV,http://mayi.home.kg/smt.php?id=Antv
印度尼西亚|MNC TV,http://mayi.home.kg/smt.php?id=Mnctv
印度尼西亚|Trans 7,http://mayi.home.kg/smt.php?id=Trans7_eko
印度尼西亚|Transtv,http://mayi.home.kg/smt.php?id=Transtv
印度尼西亚|JTV,http://mayi.home.kg/smt.php?id=JTV_eko
印度尼西亚|Metro TV,http://mayi.home.kg/smt.php?id=metrotv_eko
印度尼西亚|Cinemax,http://mayi.home.kg/smt.php?id=Cinemax
印度尼西亚|SCTV,http://mayi.home.kg/smt.php?id=SCTV
印度尼西亚|Tvone,http://mayi.home.kg/smt.php?id=Tvone
印度尼西亚|TVMU,http://mayi.home.kg/smt.php?id=TVMU_eko
印度尼西亚|GTV,http://mayi.home.kg/smt.php?id=Gtv
印度尼西亚|RTV,http://mayi.home.kg/smt.php?id=Rtv
印度尼西亚|Jak TV,http://mayi.home.kg/smt.php?id=JakTV
印度尼西亚|iNews TV,http://mayi.home.kg/smt.php?id=Inewstv
印度尼西亚|Daai TV,http://mayi.home.kg/smt.php?id=DaaiTV
印度尼西亚|Net TV,http://mayi.home.kg/smt.php?id=NetTV
印度尼西亚|Animax,http://mayi.home.kg/smt.php?id=Animax
印度尼西亚|EWTN,http://mayi.home.kg/smt.php?id=Ewtn
印度尼西亚|AlQuran AlKareem,http://mayi.home.kg/smt.php?id=AlQuran
印度尼西亚|Tawaf TV,http://mayi.home.kg/smt.php?id=TawafTV
印度尼西亚|Vision Prime,http://mayi.home.kg/smt.php?id=VisionPrime
印度尼西亚|Muslim TV,http://mayi.home.kg/smt.php?id=MuslimTV
印度尼西亚|Music TV,http://mayi.home.kg/smt.php?id=MusicTV
印度尼西亚|Lifestyle&Fashion,http://mayi.home.kg/smt.php?id=Lifestyle
印度尼西亚|Entertain,http://mayi.home.kg/smt.php?id=Entertain
印度尼西亚|Hits,http://mayi.home.kg/smt.php?id=Hits
印度尼西亚|Warner TV,http://mayi.home.kg/smt.php?id=WarnerTV
印度尼西亚|SCM,http://mayi.home.kg/smt.php?id=Weishimovie
印度尼西亚|Thrill,http://mayi.home.kg/smt.php?id=Thrill
印度尼西亚|Fight Sports,http://mayi.home.kg/smt.php?id=Fs
印度尼西亚|Hits Movie,http://mayi.home.kg/smt.php?id=Hitsmovie
印度尼西亚|One,http://mayi.home.kg/smt.php?id=One
印度尼西亚|tvN Movie,http://mayi.home.kg/smt.php?id=Tvnmovie
印度尼西亚|Celestial Movies HD,http://mayi.home.kg/smt.php?id=Celestialindo
印度尼西亚|Rock Actions,http://mayi.home.kg/smt.php?id=Rockaction
印度尼西亚|Rock Entertainment,http://mayi.home.kg/smt.php?id=Rockentertain
🇮🇳印度–频道,#genre#
印度|Sun TV HD,http://mayi.home.kg/smt.php?id=Suntv
印度|Star Vijay,http://mayi.home.kg/smt.php?id=Starvijay
印度|Colors Tamil,http://mayi.home.kg/smt.php?id=Colorstam
印度|Sun Music,http://mayi.home.kg/smt.php?id=Sunmusic
印度|Astro Sunlife,http://mayi.home.kg/smt.php?id=Sunlife
印度|Astro Vaanavil,http://mayi.home.kg/smt.php?id=Vaanavil
印度|Zee Tamil,http://mayi.home.kg/smt.php?id=Zeetamil
印度|Zee Business,http://mayi.home.kg/smt.php?id=Zeebusiness
印度|News 18 Tamil,http://mayi.home.kg/smt.php?id=news18tamil_raj
印度|Adithya,http://mayi.home.kg/smt.php?id=Adithya
印度|Makkal TV,http://mayi.home.kg/smt.php?id=Makkaltv
印度|Zee Action,http://mayi.home.kg/smt.php?id=Zeeaction
印度|Astro KTV,http://mayi.home.kg/smt.php?id=Astroktv
印度|Zee TV HD,http://mayi.home.kg/smt.php?id=Zeetvhd
印度|Zee Cinema HD,http://mayi.home.kg/smt.php?id=Zeecinemahd
印度|Color HD,http://mayi.home.kg/smt.php?id=Colorhd
印度|Starplus HD,http://mayi.home.kg/smt.php?id=Starplushd
印度|Picture HD,http://mayi.home.kg/smt.php?id=Npicture
印度|Zee News,http://mayi.home.kg/smt.php?id=Zeenews
印度|Asianet,http://mayi.home.kg/smt.php?id=asianet_raj
印度|Asianet News,http://mayi.home.kg/smt.php?id=asianetnews_raj
印度|Discovery World Tamil,http://mayi.home.kg/smt.php?id=discoveryworldtam_raj
印度|History Tamil,http://mayi.home.kg/smt.php?id=historytam_raj
印度|NatGeo Tamil,http://mayi.home.kg/smt.php?id=natgeotamil_raj
印度|Natgeo Wild Tamil,http://mayi.home.kg/smt.php?id=natgeowildtamil_raj
印度|Astro Sonypix,http://mayi.home.kg/smt.php?id=Asonypix
印度|Discovery Kids Tamil,http://mayi.home.kg/smt.php?id=discoverykidtamil_raj
印度|Discovery Tamil,http://mayi.home.kg/smt.php?id=discoverytamil_raj
印度|Sony Yay Tamil,http://mayi.home.kg/smt.php?id=sonyyaytam_raj
印度|Sun TV India,http://mayi.home.kg/smt.php?id=suntv_raj
印度|Starmaa HD,http://mayi.home.kg/smt.php?id=starmaa_raj
印度|Starmaa Movies HD,http://mayi.home.kg/smt.php?id=starmaamovies_raj
印度|Bollyone,http://mayi.home.kg/smt.php?id=Bollyone
印度|Astro Sunmusic,http://mayi.home.kg/smt.php?id=Sunmusic
印度|Vijay Super,http://mayi.home.kg/smt.php?id=vijaysuper_raj
印度|Vellithirai,http://mayi.home.kg/smt.php?id=Vellithirai
🇹🇭泰国–频道,#genre#
泰国|Channel 3 Thailand,http://mayi.home.kg/smt.php?id=ch3_pat
泰国|Channel 5 Thailand,http://mayi.home.kg/smt.php?id=ch5_pat
泰国|Channel 7 Thailand,http://mayi.home.kg/smt.php?id=ch7_pat
泰国|MCOT HD Thailand-1,http://mayi.home.kg/smt.php?id=mcot_pat
泰国|PPTV Thailand1,http://mayi.home.kg/smt.php?id=pptv_pat
泰国|Thai Thai,http://mayi.home.kg/smt.php?id=thaithai_pat
泰国|Amarin,http://mayi.home.kg/smt.php?id=amarin_pat
泰国|Ch 8,http://mayi.home.kg/smt.php?id=ch8_pat
泰国|GmmOne,http://mayi.home.kg/smt.php?id=gmmone_pat
泰国|Mono,http://mayi.home.kg/smt.php?id=mono_pat
泰国|Thairath,http://mayi.home.kg/smt.php?id=thairath_pat
泰国|tpbs,http://mayi.home.kg/smt.php?id=tpbs_pat
泰国|Workpoint,http://mayi.home.kg/smt.php?id=workpoint_pat
泰国|Gmm Channel,http://mayi.home.kg/smt.php?id=gmmchannel_pat
泰国|Nation,http://mayi.home.kg/smt.php?id=nation_pat
泰国|Tnn24,http://mayi.home.kg/smt.php?id=tnn24_pat
泰国|Nbt,http://mayi.home.kg/smt.php?id=nbt_pat
泰国|New,http://mayi.home.kg/smt.php?id=new_pat
泰国|TPTV,http://mayi.home.kg/smt.php?id=tptv_pat
🇬🇧英国–频道,#genre#
英国|BBC 1,http://mayi.home.kg/smt.php?id=bbc1_antik
英国|BBC 2,http://mayi.home.kg/smt.php?id=bbc2_antik
英国|CBBC,http://mayi.home.kg/smt.php?id=cbbc_antik
英国|More4,http://mayi.home.kg/smt.php?id=more4_antik
英国|Freesports,http://mayi.home.kg/smt.php?id=freesports_antik
英国|Skynews,http://mayi.home.kg/smt.php?id=skynews_twn
英国|Pick TV,http://mayi.home.kg/smt.php?id=picktv_antik
英国|itv 1,http://mayi.home.kg/smt.php?id=itv1_antik
英国|itv 2,http://mayi.home.kg/smt.php?id=itv2_antik
英国|Euronews,http://mayi.home.kg/smt.php?id=euronews_antik
英国|Channel 4,http://mayi.home.kg/smt.php?id=channel4_antik
英国|NatGeo HD,http://mayi.home.kg/smt.php?id=Natgeo
英国|CBeebies,http://mayi.home.kg/smt.php?id=Cbeebies
英国|History,http://mayi.home.kg/smt.php?id=History
英国|Kids TV,http://mayi.home.kg/smt.php?id=KidsTV
英国|France 24,http://mayi.home.kg/smt.php?id=france24_twn
英国|DW (Deutsch),http://mayi.home.kg/smt.php?id=dw_twn
英国|BBC Earth HD,http://mayi.home.kg/smt.php?id=bbcearth_twn
英国|BBC Earth Lifestyle,http://mayi.home.kg/smt.php?id=bbclifestyle_twn
英国|MTV Live,http://mayi.home.kg/smt.php?id=mtvhd_twn
英国|Star Movies HD,http://mayi.home.kg/smt.php?id=starmovies_raj
英国|NHK World,http://mayi.home.kg/smt.php?id=nhkworld_japan
英国|Warner TV,http://mayi.home.kg/smt.php?id=WarnerTV
英国|HBO HD,http://mayi.home.kg/smt.php?id=Hbo
英国|NatGeo Wild HD,http://mayi.home.kg/smt.php?id=Natgeowild
英国|Nickelodeon,http://mayi.home.kg/smt.php?id=Nickelodeon
英国|Nick Jr,http://mayi.home.kg/smt.php?id=Nickjr
英国|Thrill,http://mayi.home.kg/smt.php?id=Thrill
英国|CGTN,http://mayi.home.kg/smt.php?id=CGTN
英国|Hits Movie,http://mayi.home.kg/smt.php?id=Hitsmovie
英国|Animal Planet (Eng),http://mayi.home.kg/smt.php?id=AnimalPlanet
英国|CNBC,http://mayi.home.kg/smt.php?id=cnbc_twn
英国|TLC,http://mayi.home.kg/smt.php?id=Tlc
英国|BBC World News,http://mayi.home.kg/smt.php?id=bbcworldnews_antik
英国|HGTV,http://mayi.home.kg/smt.php?id=HGTV
英国|Axn HD,http://mayi.home.kg/smt.php?id=Axn
英国|Skysports F1,http://mayi.home.kg/smt.php?id=tiankongf1
英国|Skysports Cricket,http://mayi.home.kg/smt.php?id=tiankongcricket
英国|Bloomberg News,http://mayi.home.kg/smt.php?id=bloomberg_twn
英国|Skysports EPL,http://mayi.home.kg/smt.php?id=tiankongepl
英国|Skysports Main Event,http://mayi.home.kg/smt.php?id=tiankongmain
英国|Skysports News,http://mayi.home.kg/smt.php?id=tiankongnews
英国|Al-Jazeera,http://mayi.home.kg/smt.php?id=aljazeera_twn
